Date,Day,NetWorth,Cash,Shares
2020-05-27,367,2916.65615664441,2916.65615664441,0
2020-05-28,368,2916.65615664441,2916.65615664441,0
2020-05-29,369,2916.65615664441,2916.65615664441,0
2020-06-01,370,2916.65615664441,2916.65615664441,0
2020-06-02,371,2916.65615664441,2916.65615664441,0
2020-06-03,372,2916.65615664441,2916.65615664441,0
2020-06-04,373,2916.65615664441,2916.65615664441,0
2020-06-05,374,2916.65615664441,2916.65615664441,0
2020-06-08,375,2916.65615664441,2916.65615664441,0
2020-06-09,376,2916.65615664441,2916.65615664441,0
2020-06-10,377,2916.65615664441,2916.65615664441,0
2020-06-11,378,2916.65615664441,2916.65615664441,0
2020-06-12,379,2916.65615664441,2916.65615664441,0
2020-06-15,380,2916.65615664441,2916.65615664441,0
2020-06-16,381,2916.65615664441,2916.65615664441,0
2020-06-17,382,2916.65615664441,2916.65615664441,0
2020-06-18,383,2916.65615664441,2916.65615664441,0
2020-06-19,384,2916.65615664441,2916.65615664441,0
2020-06-22,385,2916.65615664441,2916.65615664441,0
2020-06-23,386,2916.65615664441,2916.65615664441,0
2020-06-24,387,2916.65615664441,2916.65615664441,0
2020-06-25,388,2916.65615664441,2916.65615664441,0
2020-06-26,389,2916.65615664441,2916.65615664441,0
2020-06-29,390,2916.65615664441,2916.65615664441,0
2020-06-30,391,2916.65615664441,2916.65615664441,0
2020-07-01,392,2916.65615664441,2916.65615664441,0
2020-07-02,393,2916.65615664441,2916.65615664441,0
2020-07-03,394,2916.65615664441,2916.65615664441,0
2020-07-06,395,2916.65615664441,2916.65615664441,0
2020-07-07,396,2916.65615664441,2916.65615664441,0
2020-07-08,397,2916.65615664441,2916.65615664441,0
2020-07-09,398,2916.65615664441,2916.65615664441,0
2020-07-10,399,2916.65615664441,2916.65615664441,0
2020-07-13,400,2916.65615664441,2916.65615664441,0
2020-07-14,401,2916.65615664441,2916.65615664441,0
2020-07-15,402,2916.65615664441,2916.65615664441,0
2020-07-16,403,2916.65615664441,2916.65615664441,0
2020-07-17,404,2916.65615664441,2916.65615664441,0
2020-07-20,405,2916.65615664441,2916.65615664441,0
2020-07-21,406,2916.65615664441,2916.65615664441,0
2020-07-22,407,2916.65615664441,2916.65615664441,0
2020-07-23,408,2916.65615664441,2916.65615664441,0
2020-07-24,409,2916.65615664441,2916.65615664441,0
2020-07-27,410,2916.65615664441,2916.65615664441,0
2020-07-28,411,2916.65615664441,2916.65615664441,0
2020-07-29,412,2916.65615664441,583.331231328883,4.23678558516066
2020-07-30,413,2829.80205214862,583.331231328883,4.23678558516066
2020-07-31,414,2795.01804249445,583.331231328883,4.23678558516066
2020-08-03,415,2728.83945165424,583.331231328883,4.23678558516066
2020-08-04,416,2668.21104993059,583.331231328883,4.23678558516066
2020-08-05,417,2694.77569554955,2694.77569554955,0
2020-08-06,418,2694.77569554955,2694.77569554955,0
2020-08-07,419,2694.77569554955,2694.77569554955,0
2020-08-10,420,2694.77569554955,2694.77569554955,0
2020-08-11,421,2694.77569554955,2694.77569554955,0
2020-08-12,422,2694.77569554955,2694.77569554955,0
2020-08-13,423,2694.77569554955,2694.77569554955,0
2020-08-14,424,2694.77569554955,2694.77569554955,0
2020-08-17,425,2694.77569554955,2694.77569554955,0
2020-08-18,426,2694.77569554955,2694.77569554955,0
2020-08-19,427,2694.77569554955,2694.77569554955,0
2020-08-20,428,2694.77569554955,2694.77569554955,0
2020-08-21,429,2694.77569554955,2694.77569554955,0
2020-08-24,430,2694.77569554955,2694.77569554955,0
2020-08-25,431,2694.77569554955,2694.77569554955,0
2020-08-26,432,2694.77569554955,2694.77569554955,0
2020-08-27,433,2694.77569554955,2694.77569554955,0
2020-08-28,434,2694.77569554955,2694.77569554955,0
2020-08-31,435,2694.77569554955,2694.77569554955,0
2020-09-01,436,2694.77569554955,2694.77569554955,0
2020-09-02,437,2694.77569554955,2694.77569554955,0
2020-09-03,438,2694.77569554955,2694.77569554955,0
2020-09-04,439,2694.77569554955,2694.77569554955,0
2020-09-07,440,2694.77569554955,2694.77569554955,0
2020-09-08,441,2694.77569554955,2694.77569554955,0
2020-09-09,442,2694.77569554955,2694.77569554955,0
2020-09-10,443,2694.77569554955,2694.77569554955,0
2020-09-11,444,2694.77569554955,2694.77569554955,0
2020-09-14,445,2694.77569554955,2694.77569554955,0
2020-09-15,446,2694.77569554955,538.95513910991,3.47539223362454
2020-09-16,447,2709.99791353283,538.95513910991,3.47539223362454
2020-09-17,448,2687.33835616959,538.95513910991,3.47539223362454
2020-09-18,449,2674.09711175948,538.95513910991,3.47539223362454
2020-09-21,450,2569.87009867308,538.95513910991,3.47539223362454
2020-09-22,451,2466.30341011107,538.95513910991,3.47539223362454
2020-09-23,452,2390.2965819617,538.95513910991,3.47539223362454
2020-09-24,453,2285.89579926362,2285.89579926362,0
2020-09-25,454,2285.89579926362,2285.89579926362,0
2020-09-28,455,2285.89579926362,2285.89579926362,0
2020-09-29,456,2285.89579926362,2285.89579926362,0
2020-09-30,457,2285.89579926362,2285.89579926362,0
2020-10-01,458,2285.89579926362,2285.89579926362,0
2020-10-05,459,2285.89579926362,2285.89579926362,0
2020-10-06,460,2285.89579926362,2285.89579926362,0
2020-10-07,461,2285.89579926362,2285.89579926362,0
2020-10-08,462,2285.89579926362,2285.89579926362,0
2020-10-09,463,2285.89579926362,2285.89579926362,0
2020-10-12,464,2285.89579926362,2285.89579926362,0
2020-10-13,465,2285.89579926362,2285.89579926362,0
2020-10-14,466,2285.89579926362,2285.89579926362,0
2020-10-15,467,2285.89579926362,2285.89579926362,0
2020-10-16,468,2285.89579926362,2285.89579926362,0
2020-10-19,469,2285.89579926362,2285.89579926362,0
2020-10-20,470,2285.89579926362,2285.89579926362,0
2020-10-21,471,2285.89579926362,2285.89579926362,0
2020-10-22,472,2285.89579926362,2285.89579926362,0
2020-10-23,473,2285.89579926362,2285.89579926362,0
2020-10-26,474,2285.89579926362,2285.89579926362,0
2020-10-27,475,2285.89579926362,2285.89579926362,0
2020-10-28,476,2285.89579926362,2285.89579926362,0
2020-10-29,477,2285.89579926362,2285.89579926362,0
2020-10-30,478,2285.89579926362,2285.89579926362,0
2020-11-02,479,2285.89579926362,2285.89579926362,0
2020-11-03,480,2285.89579926362,2285.89579926362,0
